customer_tweet_id,customer_text,amazon_reply
1366097,@115830 how do i logout of your website on a mobile phone,"@414550 Happy to help, Catherine! If using the Amazon app, you'll want to go to the Menu (usually 3 horizontal lines in the top-left corner), then scroll down to Settings. After clicking on Settings, you should see the option to 'Sign Out'. I hope this is helpful! ^SD"
1494190,@AmazonHelp Not even left the warehouse apparently,@466957 Could you please confirm the shipping method you selected? Parcels can ship on the day of delivery and can arrive up to 21:00. ^SD
2609945,@AmazonHelp  i am seller on amazon my case id 4094640112 pending from 10 days Case ID 4014101302 from more than 1 month. why no action is taken?,"@738151 Sorry for any inconvenience. We’d like to help you, please fill this form: https://t.co/beaaDm0muc and we’ll contact you soon. ^PJ"
512445,The boys love @116090 delivery day!! #CatsInABox #Cattitude #ItsAGiantBox https://t.co/96LFzEJyuK,"@237851 We strive to include a suitable piece of cat furniture with every order, I'm glad to hear we've made the boys happy! 😻 😻 ^JR"
280631,I wonder why the @4693 app on @116439 stick is so buggy. Doesn't work at all. Is someone listening?,@182855 That's an odd one. Could you please try to uninstall and reinstall the app? (1/2)^AP
1015833,@115850 really nice packaging. https://t.co/8LBcTacx1T,@360353 Apologies. Please share your packaging feedback here: https://t.co/lvha47jKgQ. We'll be sure to work on it.^SK
1230408,@AmazonHelp my sister told me i selected the wrong address when usin her acct 2 order bulbs for my riding mower but idk how it went through,"@204205 Has your order already shipped out: https://t.co/Y5jpI9ys9c? If not, you can change the address: https://t.co/BLXl6WahWJ ^FJ"
1391478,@AmazonHelp @115850 @115851  which calendar does Amazon follows? 20th day from order and I still didn't get my book. https://t.co/B8lpqaqLdy,@375447 I’m sorry about the delay. Have you escalated this to our support team via the link shared earlier? ^SB
328446,"@AmazonHelp Sorry, we live 200 miles apart and she is a 74 year old lady who is very upset by this.  Please can I speak to someone on the phone?",@194313 No problem! You can also use that link given to reach us by phone so we can discuss this fully with you. ^AH
882567,"@AmazonHelp will u accept my one suggestion? 
Just close your call center in india its useless.
they dont know what is after sales support.",@320839 As Twitter is a social media platform we wouldn't be able to access your Amazon account details here. 1/2 ^RD
64143,@AmazonHelp I have reverted for thr 9th time now,@130724 Thanks for the heads up. We will look into it and we will get back to you with an update at the earliest. ^AH
2722719,"@115851 @115821 @115850 Disappointing experience with your customer care, very unlike Amazon. Inflexible policies and unhelpful associates. Not expected of Amazon. #unfriendlypolicies","@263817 Apologies for the disappointment from our support team. We certainly did not expect this to happen. I'd like to take a closer look into this, please share your details and all your concerns here: https://t.co/GIJyeYqKE0 and I'll get back to you soon. ^PS"
1458911,"@115830 your Prime Next Day Delivery service is becoming a joke, 2 days running order out for delivery, still waiting...not the first time","@458627 Oh no! Have we missed the delivery date? If so, please reach us here: https://t.co/JzP7hlA23B ^JP"
166466,@AmazonHelp  https://t.co/8ZgCDEaFyJ,"@154663 Sergio, ¿Ya has verificado el seguimiento del transportista relacionado con tu pedido? ^DS"
1281359,"@AmazonHelp I have already done this more than 10 times, I am fighting a losing battle! Please just organise for the refund to be issued or ask for the managing director to contact me directly!!","@419798 As we do not have access to accounts over Twitter, I cannot access your account. Please use the link provided by Zach. ^MJ"
347924,"@115850 @13150 @115851 Dear Jeff and CEO Sir, need your kind attention.",@159128 I'd like to look into the issue and resolve it as soon as possible. Kindly provide your details through the link provided 1/2 ^SH
833651,Once again you did the same thing @AmazonHelp please call me back asap I need tp leave and you got stuck my delivery,@318519 https://t.co/X1es0XIt3Q so that we can get in touch with you. (2/2) ^VM
2273858,"@115821 hey guys, i need to know why my orders still being cancelled. Can you help me?",@642794 I'm sorry to hear your orders are being canceled. Are you receiving any e-mails relating to these cancellations: https://t.co/mmE1fTUDbl ^RR
965818,@115850 is the OnePlus 5 available for exchange or not,"@219261 factors such as your delivery location, availability of Buyback partners for that location. (2/3)^KA"
429514,@115850 @AmazonHelp :why there is no result or any other information for winner's of these contests ..I have participated in many (1/1) https://t.co/4ZJbj8jc3m,@217150 The winners will be contacted by our specialist team Aklesh. ^HN
727112,"@AmazonHelp try to access link below response get. What Amazon is doing?

How I get my order by tomorrow? https://t.co/Tc1fJqBeh3",@274981 Please use the below link and try sharing your details by using skip sign in option. ^GS
2847271,"@115850 I have raise refund nd thy snd th mail we have refunded bt still I didn't get the amnt u jst Mk fool cstmr, order I'd-404-6323878-0299528","@791886 I'm sorry to know you've not received the refund. Please share your details here: https://t.co/GIJyeYqKE0 I'll reach out to you with further assistance. Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public.^SV"
544336,Hey @115830 is this what you call a fast and efficient delivery service? https://t.co/XDyU5OLH00,"@246478 Hi Richard, we'd like to take some more information from you, please fill in the following form: https://t.co/tkLCr7DNil ^TI"
2722631,@AmazonHelp @115830 @116324  useless. Your next day delivery doesn't work. You Cancelled my order so I booked for next day and you still didn't deliver or let me know it wasn't turning up. Wasted my weekend waiting and could of gone and got my shit myself. Cancelled prime,"@152965 Hi Nathan, I'm sorry to hear this. Were you advised why your order was cancelled? What was the estimated delivery date when you received your order confirmation? ^JC"
294798,@AmazonHelp kindly contact and process a refund asap plz,"@186217 We'll get to you with an update soon, do keep an eye on your mailbox. ^HT"
2384361,Thanks @115850  .. i needed them and you guys delivered before tome and who says  amazon doesn't  support local business  its a lie https://t.co/CewJkDuiiv,@687259 Great to know that. Keep us posted for any issues or concerns.  ^SB
2852149,@AmazonHelp Are you sure because the actual website (see image in previous tweet) states 8pm.,@133008 Keep us posted. We want to make sure you get it.  ^AF
210328,WHERE IS MY PACKAGE @AmazonHelp,"@165781 Hey, we'd like to help out! Most deliveries are made until 8 PM. What does the tracking say here: https://t.co/Y5jpI9gRhE? ^WJ"
2427441,"@AmazonHelp @115821 @115850 @115851 
I bought the Amazon basics nylon braided iPhone 6 cable and I'm really shocked and disappointed. My phone has gone off three times while on charge using the Amazon cable. My phone never went off while charging with the ...continued","@696996 Sorry to know about the issue with your product. Please connect with our support team here: https://t.co/vlvfJr4nN9, and they'll assist you regarding this. ^NR"
869857,@AmazonHelp You said it will be solved by 28th. Still not solved.,@326542 I'm sorry about the delay. Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG
2292146,"Is dere anyway tht i can sue @115850  nd ask 4 compensation for not delevering product on tym? 
While booking one plus 5t, got assurance of product delivery on tym, 26 th November bt nothing 
@132994","@665669 I understand your disappointment regarding the delivery. We'd like to help you, kindly report this to our support team here: https://t.co/rS49hgaADF. ^VH"
537569,@115850 team m struggling... 1 ordered delivered pathetically have look https://t.co/fRiDhL4zMF,@133051 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB
142958,"Feel good having done most of my shopping early, but if Rafael van der Vaart is going cheap on Amazon at 10.30 tonight I'll be on it like Sonic.",@148272 Getting the Christmas shopping done early 😁 I like it!!👌^CN
340524,@115821 I was promised that my item would come by 8pm tonight and IT IS NOT COMING TONIGHT I AM FURIOUS I DEMAND MY PACKAGE FREE OF CHARGE,"@197332 I'm sorry for the frustration! Can you please let us know who the carrier is, found here: https://t.co/q4LAMZ3tbE ^AC"
246450,"@AmazonHelp I ordered two phones last year, I have emailed order details twice and I haven't received any update because of your pathetic service.",@174534 Sorry to know about this. Please share your details here: https://t.co/GIJyeYqKE0 I'll reach and assist you. ^SV
2298791,Even though I love @115821 their customer service leaves a lot to be desired. If you ever have an issue you need resolved you may as well forget about it because it's not happening.,"@667272 I'm sorry for the trouble, Kelsea! Without giving specific account or personal information, as we don't have access via Twitter, can you tell us a bit more about the issue and what's happening? We're here to help! ^TG"
182823,@AmazonHelp I can pm you my order number to check,@159016 be new information available on the situation. Could you try contact our customer service one more time? ^MJ 2/2
